supplier ID,printer,order completion time,material,category,resolution,Price (USD)
jinxbot,Form 2,1,Formlabs Standard Resin,Resin,100,130
5739,Mark Two,4,Markforged Fiberglass Reinforced Onyx,Nylon,125,130.09
5739,Mark Two,4,Markforged Kevlar-fiber Reinforced Onyx,Nylon,125,130.09
virtualfrontier,Viper SI2,4,3D Systems Accura 60,Resin,50,130.1
virtualfrontier,Viper SI2,4,3D Systems Accura 55,Resin,50,130.1
virtualfrontier,Viper SI2,4,3D Systems Accura Amethyst,Resin,50,130.1
32295,Form 2,2,Formlabs Standard Resin,Resin,25,130.44
32295,Form 2,2,Generic Castable resin,Resin,100,130.44
beckatt,Mark Two,7,Markforged Carbon-fiber Reinforced Onyx,Nylon,100,130.72
66055,Form 2,2,Formlabs Tough Resin,Resin,50,130.8
66055,Form 2,2,Formlabs Durable Resin,Resin,50,130.8
163489,Form 2,2,Generic Castable resin,Resin,100,131
170915,iPro 8000,5,Generic Clear resin,Resin,50,131.02
3DSOS,Projet 3500 HDMax,4,3D Systems VisiJet M3 Crystal,Resin,32,131.78
226551,Lulzbot Taz 6,1,Proto-Pasta Conductive PLA,ABS/PLA Filled,50,132
169860,Mono1,3,Makerjuice WaxCast,Resin,25,132
169860,Mono1,3,Fun To Do Industrial Blend Resin,Resin,25,132
169860,Mono1,3,Fun To Do Snow White Resin,Resin,25,132.06
220501,Form 2,2,Formlabs Tough Resin,Resin,50,132.4
5616,Form 2,2,Formlabs Standard Resin,Resin,25,132.42
65466,Form 2,2,Formlabs Durable Resin,Resin,50,132.64
65466,Form 2,2,Formlabs High Temp Resin,Resin,50,132.64
21113,Other FDM,1,Generic Carbon filled Nylon,Nylon,50,132.89
230093,Form 2,2,Formlabs High Temp Resin,Resin,25,133.14
b3london,Formiga P 110,8,EOS PA 2200,Nylon,100,133.45
3dprintboston,Objet Connex500,7,Stratasys VeroClear (RGD810),Resin,25,133.46
102659,XFAB,2,DWS Lab Invicta 915,Resin,100,133.47
102659,XFAB,2,DWS Lab Invicta 917,Resin,100,133.47
creativetools,Form 2,3,Formlabs High Temp Resin,Resin,50,133.49
creativetools,Form 2,3,Formlabs High Temp Resin,Resin,100,133.49
creativetools,Form 2,3,Formlabs High Temp Resin,Resin,25,133.49
74177,Form 2,2,Formlabs High Temp Resin,Resin,100,133.55
21320,Pico Plus 39,4,Generic Standard resin,Resin,50,133.72
196589,Objet Eden500V,5,Stratasys VeroClear (RGD810),Resin,30,133.94
96517,Form 2,2,Formlabs Tough Resin,Resin,50,134.65
matterthings-3d-printing,Stratasys Objet 500 Connex3,3,Stratasys VeroClear (RGD810),Resin,30,134.67
14700,Anycubic Photon,4,Fun To Do Standard Blend Resin,Resin,50,134.68
89519,Wanhao Duplicator 7,3,Fun To Do Castable Blend Resin,Resin,32,134.75
95576,Form 2,2,Generic Tough resin (ABS-like),Resin,50,135
66055,Form 2,2,Formlabs Flexible Resin,Resin,100,135.2
36655,CEL Robox,1,Proto-Pasta Carbon Fiber HTPLA - CF,ABS/PLA Filled,200,135.3
36655,CEL Robox,1,Proto-Pasta High Performance HTPLA,ABS/PLA Filled,200,135.3
36655,CEL Robox,1,Taulman Nylon 645,Nylon,200,135.3
36655,CEL Robox,1,Taulman PCTPE,Nylon,200,135.3
36655,CEL Robox,1,Proto-Pasta PC-ABS Alloy,PC,200,135.3
13075,Solidator DLP,4,Generic Standard resin,Resin,50,135.86
obsessivelygeek,Objet Connex500,5,Stratasys TangoBlack Plus (FLX980),Resin,25,135.88
obsessivelygeek,Objet Connex500,5,Stratasys Digital ABS,Resin,25,135.88
226551,Lulzbot Taz 6,1,Generic Polycarbonate (PC),PC,50,136
19836,Fortus 450mc,5,Stratasys ABSplus,ABS/PLA,100,136.31
19836,Fortus 450mc,5,Generic Polycarbonate (PC),PC,100,136.31
14597,Uniz Slash,2,Fun To Do Snow White Resin,Resin,10,136.35
reputech,3NTR A4,4,Generic Carbon filled Nylon,Nylon,100,136.59
48700,Fortus 400mc,10,Generic Standard Nylon,Nylon,200,136.82
3DSOS,3DP1000,4,Generic Polycarbonate (PC),PC,100,137
223603,Form 2,4,Formlabs Standard Resin,Resin,25,137.07
138935,Objet30 Pro,3,Stratasys Rigid Opaque Plastics,Resin,30,137.21
11589,Form 2,5,Formlabs Tough Resin,Resin,50,137.55
32295,Form 2,2,Formlabs Flexible Resin,Resin,50,137.55
36221,Form 2,2,Generic Castable resin,Resin,25,137.55
143905,Form 2,1,Formlabs High Temp Resin,Resin,50,137.55
143905,Form 2,1,Formlabs High Temp Resin,Resin,25,137.55
robotonyc,Objet Alaris30,1,Stratasys Rigid Opaque Plastics,Resin,100,137.8
14597,Uniz Slash,2,Generic Standard resin,Resin,10,138
matterthings-3d-printing,Form 1+,4,MadeSolid Vorex,Resin,25,138.16
65466,Morpheus,3,Makerjuice G+,Resin,50,138.24
impression-numerisation3d,Dimension 1200es,7,Stratasys ABSplus,ABS/PLA,250,138.53
immersive-boardgames,Form 2,3,Formlabs High Temp Resin,Resin,25,138.63
Eagle3D,Form 2,3,Formlabs Tough Resin,Resin,50,138.72
Eagle3D,Form 2,3,Formlabs Flexible Resin,Resin,100,138.72
formtronics,Form 2,10,Generic Castable resin,Resin,25,138.79
187509,Projet 3500 HDMax,1,3D Systems VisiJet M3 Procast,Resin,30,138.82
95167,Projet 3500 HD,2,3D Systems VisiJet M3 Crystal,Resin,25,139
22577,EOS P 396,5,3D Systems DuraForm PA,Nylon,100,139.05
3drapidprints,Ipro 9000,5,3D Systems Accura 60,Resin,25,139.32
3drapidprints,Ipro 9000,5,3D Systems Accura 25,Resin,25,139.32
3drapidprints,Ipro 9000,5,Generic Standard resin,Resin,25,139.32
blueringtech,Objet30 Pro,1,Stratasys VeroClear (RGD810),Resin,10,139.45
220501,Form 2,2,Formlabs Tough Resin,Resin,25,139.6
65466,Form 2,2,Formlabs Flexible Resin,Resin,50,139.84
22577,Viper SI2,5,Generic Standard resin,Resin,100,140.25
22577,Viper SI2,5,3D Systems Accura 60,Resin,100,140.25
3drapidprints,Objet Connex500,5,Stratasys TangoBlack Plus (FLX980),Resin,25,140.38
plvconcept,Objet30 Prime,2,Stratasys Rigid Opaque Plastics,Resin,16,140.8
3dprintboston,Ipro 9000,7,3D Systems VisiJet SL Black,Resin,25,141.32
3dprintboston,Ipro 9000,7,3D Systems Accura Xtreme,Resin,25,141.32
ProtoCulture,Form 2,2,Formlabs Standard Resin,Resin,100,141.4
169860,Mono1,3,Generic Castable resin,Resin,25,142
172402,Form 2,3,Generic Castable resin,Resin,25,142.3
196589,Objet500 Connex 3,5,Stratasys Agilus30,Resin,30,142.33
entrescan,ProJet MJP 2500,3,3D Systems VisiJet M2 RCL (Rigid Clear),Resin,32,142.4
225759,Form 2,3,Formlabs Tough Resin,Resin,25,142.65
150736,Form 2,1,Formlabs Standard Resin,Resin,75,142.68
76214,Liquid Crystal,4,Photocentric 3D Daylight Firm Resin,Resin,50,142.74
134354,Form 2,4,Photocentric 3D Daylight Flexible Resin,Resin,50,143.15
134354,Form 2,4,Generic Tough resin (ABS-like),Resin,50,143.15
quiverent,Form 2,1,Formlabs Standard Resin,Resin,100,143.28
quiverent,Form 2,1,Formlabs Standard Resin,Resin,100,143.28
149279,FlashForge Dreamer,3,Generic Woodfill PLA,ABS/PLA Filled,200,144
95576,Form 2,2,Formlabs Flexible Resin,Resin,50,144
175504,Form 2,2,Formlabs Dental SG Resin,Resin,100,144
201013,Form 2,3,Generic Castable resin,Resin,25,144.31
66055,Form 2,2,Formlabs Flexible Resin,Resin,50,145.2
76053,Sinterit Lisa,4,Sinterit PA12,Nylon,125,145.34
Svensson-Dsign,Form 1+,5,Fun To Do Snow White Resin,Resin,50,145.71
jinxbot,Form 2,1,Formlabs Tough Resin,Resin,100,145.84
jinxbot,Form 2,1,Formlabs Durable Resin,Resin,100,145.84
110290,Makergear M2,2,Generic Standard PLA,ABS/PLA,300,145.9
2835,Objet Eden260,3,Stratasys Rigid Opaque Plastics,Resin,25,146.05
19836,sPro 60,6,3D Systems DuraForm PA,Nylon,60,146.19
toko,Mark Two,1,Markforged Fiberglass Reinforced Onyx,Nylon,100,146.3
3DFilaPrint,Zcorp,7,Generic Sandstone,others,100,146.8
ProtoCulture,Form 2,2,Formlabs Durable Resin,Resin,100,146.8
ProtoCulture,Form 2,2,Formlabs Standard Resin,Resin,50,146.8
ProtoCulture,Form 2,2,Formlabs High Temp Resin,Resin,100,146.8
3209,Solus,2,Generic Castable resin,Resin,25,148
3209,Solus,2,Generic Standard resin,Resin,25,148
67974,Form 2,2,Formlabs Tough Resin,Resin,50,148
plvconcept,Objet30 Prime,7,Stratasys VeroClear (RGD810),Resin,25,148.36
84711,Ultimaker 3,2,Generic Standard ABS,ABS/PLA,200,148.6
virtualfrontier,Fortus 900MC,10,Generic Standard PEI (ULTEM),PET,25,149.2
229493,Form 2,3,Formlabs Standard Resin,Resin,100,149.21
Eagle3D,Form 2,3,Formlabs Tough Resin,Resin,25,149.21
Eagle3D,Form 2,3,Formlabs Flexible Resin,Resin,50,149.21
Eagle3D,Form 2,3,Generic Castable resin,Resin,50,149.21
178147,Form 2,1,Generic Castable resin,Resin,25,149.47
178147,Form 2,1,Generic Castable resin,Resin,25,149.47
178147,Form 2,1,Generic Castable resin,Resin,25,149.47
codeproject,Objet30 Pro,3,Stratasys High Temp (RGD525),Resin,50,149.5
codeproject,Objet30 Pro,3,Stratasys Rigur (RGD450),Resin,50,149.5
codeproject,Objet30 Pro,3,Stratasys Rigid Opaque Plastics,Resin,25,149.5
190566,RepRap,10,Generic Standard PLA,ABS/PLA,200,150
190566,RepRap,10,Generic Standard PLA,ABS/PLA,300,150
190566,RepRap,10,Generic Standard PLA,ABS/PLA,100,150
11906,Objet500 Connex ,4,Stratasys Rigid Opaque Plastics,Resin,25,150.6
9233,Objet Eden333,4,Stratasys Rigid Opaque Plastics,Resin,16,150.77
102659,XFAB,2,DWS Lab Fusia 443,Resin,50,150.99
102659,XFAB,2,DWS Lab Vitra 429,Resin,75,150.99
102659,XFAB,2,DWS Lab Precisa 779,Resin,60,150.99
102659,XFAB,2,DWS Lab Flexa 692,Resin,100,150.99
102659,XFAB,2,DWS Lab Invicta 977,Resin,100,150.99
102659,XFAB,2,DWS Lab Flexa 693,Resin,100,150.99
110773,HP Jet Fusion 3D 4200,3,HP HP 3D High Reusability PA 12,Nylon,75,151.54
60192,Form 1+,4,Generic Standard resin,Resin,50,151.54
14700,Anycubic Photon,4,Fun To Do Standard Blend Resin,Resin,25,152.24
19836,sPro 60,6,3D Systems DuraForm EX,Nylon,60,152.27
19836,sPro 60,6,3D Systems DuraForm GF,Nylon,60,152.27
3dprintrva,MoonRay,4,Generic Standard resin,Resin,25,152.4
65466,Morpheus,3,Makerjuice G+,Resin,25,152.64
21175,Micromake L2,2,Generic Standard resin,Resin,100,152.76
10320,Fortus 400mc,4,Generic Standard ABS,ABS/PLA,125,153.4
22577,Projet 6000 HD,5,3D Systems Accura 60,Resin,100,153.68
48700,Fortus 900MC,10,Generic Standard ABS,ABS/PLA,200,153.8
110887,3DLPrinter,3,Photocentric 3D Daylight Flexible Resin,Resin,25,153.8
89519,EOSINT P 700,6,EOS PA 2200,Nylon,100,153.87
19836,sPro 60,6,3D Systems DuraForm HST Composite,Nylon,60,153.98
19836,sPro 60,6,3D Systems DuraForm Flex,TPE,60,153.98
218299,Form 2,2,Formlabs High Temp Resin,Resin,100,154
218299,Form 2,2,Formlabs Flexible Resin,Resin,100,154
ProtoCulture,Form 2,2,Formlabs Durable Resin,Resin,50,154
ProtoCulture,Form 2,2,Formlabs High Temp Resin,Resin,50,154
104251,Fortus 900MC,5,Generic Standard Nylon,Nylon,250,154.34
104251,Fortus 900MC,5,Generic Standard PEI (ULTEM),PET,250,154.34
49655,sPro 140,2,3D Systems DuraForm PA,Nylon,100,154.48
20911,Makerbot Replicator 5th Gen,4,Generic Standard PLA,ABS/PLA,100,154.54
7748,Stacker S4,2,Generic Standard PETG,PET,300,155.98
14597,Uniz Slash,2,Fun To Do Industrial Blend Resin,Resin,10,156
Voxel-Magic,Form 2,1,Generic Castable resin,Resin,100,156.33
22577,Projet 6000 HD,5,3D Systems Accura 25,Resin,100,156.36
obsessivelygeek,Ipro 9000,5,3D Systems Accura Bluestone,Resin,25,156.38
obsessivelygeek,Ipro 9000,5,3D Systems Accura 48 HTR,Resin,25,156.38
ara3d,ProX 950,7,3D Systems Accura 25,Resin,100,156.5
mau3d,Form 2,4,Generic Standard resin,Resin,50,156.87
3drapidprints,Ipro 9000,5,3D Systems Accura Xtreme,Resin,25,157
3drapidprints,Ipro 9000,5,Generic Tough resin (ABS-like),Resin,25,157
3drapidprints,Ipro 9000,5,3D Systems Accura ClearVue,Resin,25,157
3drapidprints,Ipro 9000,5,Generic Clear resin,Resin,25,157
3drapidprints,Ipro 9000,5,3D Systems Accura ABS Black (SL 7820),Resin,25,157
3drapidprints,Ipro 9000,5,Generic Standard resin,Resin,25,157
32295,Form 2,2,Formlabs Dental SG Resin,Resin,50,157.37
matterthings-3d-printing,Form 1+,4,Formlabs Flexible Resin,Resin,50,157.43
matterthings-3d-printing,Form 1+,4,Generic Castable resin,Resin,25,157.43
matterthings-3d-printing,Form 1+,4,Formlabs Standard Resin,Resin,25,157.43
3dprintboston,Objet Connex500,7,Stratasys TangoBlack Plus (FLX980),Resin,25,157.5
MTB3D,Form 2,3,Formlabs Flexible Resin,Resin,25,157.6
MTB3D,Form 2,3,Generic Castable resin,Resin,25,157.6
ProtoCulture,Form 2,2,Formlabs Standard Resin,Resin,25,157.6
196589,Fortus 400mc,10,Stratasys ABS M30,ABS/PLA,100,158.59
196589,Fortus 900MC,10,Stratasys ABS M30,ABS/PLA,150,158.59
64491,Projet 7000,5,3D Systems VisiJet SL Clear,Resin,25,158.6
jinxbot,Form 2,1,Formlabs High Temp Resin,Resin,100,158.8
jinxbot,Form 2,1,Formlabs Flexible Resin,Resin,100,158.8
193745,Form 2,2,Formlabs Standard Resin,Resin,50,159.47
39133,Form 2,2,Formlabs Standard Resin,Resin,25,159.82
53511,Form 2,3,Formlabs Dental SG Resin,Resin,25,160
3d-print-hub-london-uk,Formiga P 110,10,Generic Standard Nylon,Nylon,100,160.14
1399,Form 2,3,Formlabs Dental SG Resin,Resin,50,160.87
plvconcept,Objet30 Prime,7,Stratasys VeroClear (RGD810),Resin,16,161.06
ProtoCulture,Form 2,2,Formlabs High Temp Resin,Resin,25,161.2
25370,EOSINT P 395,5,EOS PA 2200,Nylon,100,161.43
3dprintmt,Form 2,5,Formlabs Standard Resin,Resin,25,161.66
149279,FlashForge Dreamer,3,Generic Standard PLA,ABS/PLA,100,162
149279,FlashForge Dreamer,3,Generic Standard ABS,ABS/PLA,100,162
quiverent,Form 2,1,Formlabs Flexible Resin,Resin,100,162
codeproject,Objet30 Pro,3,Stratasys Rigur (RGD450),Resin,50,162.09
84889,Projet 5000,4,3D Systems VisiJet M5-X,Resin,50,163.2
jespersen,Ultimaker 3 Extended,2,Generic TPU,TPE,100,163.5
3dprintboston,Ipro 9000,7,3D Systems Accura 48 HTR,Resin,25,163.88
3dprintboston,Ipro 9000,7,3D Systems Accura Bluestone,Resin,25,163.88
tangiblenyc,Form 2,2,Formlabs Standard Resin,Resin,50,164
tangiblenyc,Form 2,2,Formlabs Standard Resin,Resin,50,164
112221,FlashForge Dreamer,2,Generic Standard PLA,ABS/PLA,100,164.11
112221,FlashForge Dreamer,2,Generic Standard ABS,ABS/PLA,100,164.11
112221,FlashForge Creator Pro,2,Generic Standard PLA,ABS/PLA,100,164.11
112221,FlashForge Creator Pro,2,Generic Standard ABS,ABS/PLA,100,164.11
112221,FlashForge Finder,2,Generic Standard PLA,ABS/PLA,100,164.11
112221,FlashForge Guider,2,Generic Standard PLA,ABS/PLA,100,164.11
jespersen,Ultimaker 3 Extended,2,Generic PVA,ASA,100,164.26
jespersen,Ultimaker 2,2,Generic TPU,TPE,100,164.26
3dsi,Form 2,3,Formlabs Dental SG Resin,Resin,50,164.8
HomeWorks3D,iPro 8000,2,3D Systems Accura 25,Resin,100,164.8
mau3d,Form 2,4,Generic Standard resin,Resin,10,165.47
13023,Ultimaker 2,1,ColorFabb nGen,ABS/PLA,25,165.53
13023,Ultimaker 2,1,ColorFabb PLA/PHA,ABS/PLA Filled,25,165.53
5739,Mark Two,4,Markforged Carbon-fiber Reinforced Onyx,Nylon,125,166
jinxbot,Form 2,1,Formlabs Standard Resin,Resin,50,166
224760,Form 2,2,Generic Castable resin,Resin,50,166.07
32295,Form 2,2,Generic Castable resin,Resin,50,166.11
28529,Uniz Slash,3,zABS Resin,Resin,25,166.2
95167,ProX 500,4,3D Systems DuraForm ProX PA,Nylon,100,166.76
140043,Objet30,4,Stratasys Rigid Opaque Plastics,Resin,25,167.28
150736,Form 2,1,Formlabs Standard Resin,Resin,50,168.09
plvconcept,Objet30 Prime,2,Stratasys VeroClear (RGD810),Resin,25,168.2
102659,XFAB,2,DWS Lab Therma 289,Resin,60,168.51
3ddruck-schmiede,"EOS	P110",2,EOS PA 2200,Nylon,100,169.03
3drapidprints,Objet Connex500,5,Stratasys Digital ABS,Resin,25,169.14
3dprintboston,Objet Connex500,7,Stratasys High Temp (RGD525),Resin,25,169.46
3dprintboston,Objet Connex500,7,Stratasys Digital ABS,Resin,25,169.46
3dprintboston,Objet Connex500,7,Stratasys Rigur (RGD450),Resin,25,169.46
138935,Objet30 Pro,3,Stratasys VeroClear (RGD810),Resin,16,169.55
110290,Makergear M2,2,Generic Standard PLA,ABS/PLA,200,169.7
11906,ProJet 1200,3,3D Systems VisiJet FTI,Resin,100,169.7
48700,Fortus 900MC,10,Generic Standard Nylon,Nylon,200,169.76
toko,Mark Two,1,Markforged Carbon-fiber Reinforced Onyx,Nylon,100,169.87
lincolnne,Makergear M2,2,ColorFabb brassFill,ABS/PLA Filled,200,170
ccandr3d,Uniz Slash,2,zABS Resin,Resin,10,170
5616,Form 2,2,Generic Castable resin,Resin,50,170.15
Eagle3D,Form 2,3,Generic Castable resin,Resin,25,170.19
codeproject,Objet30 Pro,3,Stratasys VeroClear (RGD810),Resin,50,170.48
shop3d,Form 2,3,Generic Castable resin,Resin,50,170.7
irongiant3d,Objet30 Prime,2,Stratasys Rigur (RGD450),Resin,16,171.4
impression-numerisation3d,ProX 800,8,3D Systems Accura Xtreme,Resin,100,171.59
180575,Form 2,1,Formlabs Standard Resin,Resin,25,172.52
infinity3d,Form 2,3,Formlabs Standard Resin,Resin,25,172.52
11906,Objet500 Connex ,4,Stratasys Rigur (RGD450),Resin,25,172.84
175504,Form 2,2,Generic Clear resin,Resin,25,174
198713,KLD-1260,2,Generic Tough resin (ABS-like),Resin,25,174.35
198713,KLD-1260,2,Generic Clear resin,Resin,25,174.35
mt-vision,Form 2,3,Formlabs Tough Resin,Resin,100,175.09
mt-vision,Form 2,3,Formlabs Durable Resin,Resin,100,175.09
9233,Objet Eden333,4,Stratasys TangoBlack (FLX973),Resin,32,175.6
ProtoCulture,Form 2,2,Generic Castable resin,Resin,25,175.6
216014,Form 2,3,Formlabs Dental SG Resin,Resin,50,176
quiverent,Form 2,1,Formlabs Tough Resin,Resin,100,176
virtualfrontier,Sinterstation 2500 Plus,2,3D Systems DuraForm PA,Nylon,100,176.65
virtualfrontier,Sinterstation 2500 Plus,2,Generic Standard Nylon,Nylon,100,176.65
great-3dprinter,Form 1+,1,Generic Tough resin (ABS-like),Resin,100,177.42
PascalCreation,Objet Eden260V,2,Stratasys Rigur (RGD450),Resin,50,178.32
PascalCreation,Objet Eden260V,2,Stratasys Rigur (RGD450),Resin,50,178.32
PascalCreation,Objet Eden260V,2,Stratasys Rigid Opaque Plastics,Resin,50,178.32
19836,Projet 6000 HD,4,3D Systems VisiJet SL Clear,Resin,50,178.49
19836,ProX 800,5,3D Systems Accura 25,Resin,50,178.49
19836,ProX 800,5,3D Systems VisiJet SL Clear,Resin,50,178.49
voxellab,Objet350 Connex,2,Stratasys Rigur (RGD450),Resin,16,178.64
voxellab,Objet350 Connex,2,Stratasys Digital ABS,Resin,32,178.64
Voxel-Magic,Form 2,1,Generic Castable resin,Resin,50,179.28
32295,Form 2,2,Formlabs Flexible Resin,Resin,25,179.52
223599,Projet 5000,7,3D Systems VisiJet M5-X,Resin,60,179.52
Polyfusion,Form 2,2,Formlabs Standard Resin,Resin,100,179.52
Polyfusion,Form 2,2,Formlabs Tough Resin,Resin,50,179.52
plvconcept,Objet30 Prime,2,Stratasys VeroClear (RGD810),Resin,16,179.7
224760,Form 2,2,Generic Castable resin,Resin,25,180.52
3drapidprints,Ipro 9000,5,3D Systems Accura 48 HTR,Resin,25,180.8
3drapidprints,Ipro 9000,5,3D Systems Accura Bluestone,Resin,25,180.8
plastiprint3d,ProJet 460Plus,5,3D Systems VisiJet PXL,others,100,181.49
140043,Objet30,4,Stratasys Durus White (RGD430),Resin,100,181.55
22577,Viper SI2,5,3D Systems Accura 25,Resin,100,182.02
mt-vision,Objet Eden260VS Dental Advantage,5,Stratasys VeroClear (RGD810),Resin,16,182.9
21175,Micromake L2,2,Generic Standard resin,Resin,50,183.08
mt-vision,Form 2,3,Formlabs Flexible Resin,Resin,100,183.9
impression-numerisation3d,ProX 950,10,3D Systems Accura ABS White (SL 7810),Resin,50,183.97
obsessivelygeek,SPro 230,2,3D Systems DuraForm PA,Nylon,100,184.12
2835,Objet Eden260,3,Stratasys Rigid Opaque Plastics,Resin,10,184.47
creativetools,MakerBot Replicator Z18,5,Generic Standard PLA,ABS/PLA,200,184.75
creativetools,Zortrax M200,4,Generic Standard ABS,ABS/PLA,200,184.75
creativetools,Makerbot Mini,5,Generic Standard PLA,ABS/PLA,200,184.75
creativetools,FlashForge Dreamer,5,Generic Standard PLA,ABS/PLA,200,184.75
creativetools,FlashForge Dreamer,5,Generic Standard ABS,ABS/PLA,200,184.75
25938,Makerbot Replicator 2,4,Generic Standard PLA,ABS/PLA,300,185
19836,ProX 800,5,3D Systems VisiJet SL Black,Resin,50,185.33
19836,ProX 800,5,3D Systems Accura Xtreme,Resin,50,185.33
mt-vision,Form 2,3,Formlabs Tough Resin,Resin,50,185.81
mt-vision,Form 2,3,Formlabs Durable Resin,Resin,50,185.81
90787,Fortus 250MC,5,Generic Standard ABS,ABS/PLA,300,186
PascalCreation,Objet Eden260V,2,Stratasys Rigur (RGD450),Resin,25,186.02
PascalCreation,Objet Eden260V,2,Stratasys Rigur (RGD450),Resin,25,186.02
PascalCreation,Objet Eden260V,2,Stratasys Rigid Opaque Plastics,Resin,25,186.02
186078,Formlabs 2,10,Formlabs Standard Resin,Resin,25,186.66
creativetools,FlashForge Dreamer,5,Generic Standard PETG,PET,200,187.34
jinxbot,Form 2,1,Formlabs Tough Resin,Resin,50,187.96
jinxbot,Form 2,1,Formlabs Durable Resin,Resin,50,187.96
43988,SLA5000,4,3D Systems Accura 25,Resin,100,188.84
obsessivelygeek,Objet Connex500,3,Stratasys Rigid Opaque Plastics,Resin,25,188.89
180833,Objet Eden333,1,Stratasys Rigid Opaque Plastics,Resin,25,189
102659,XFAB,2,DWS DS3000 Bio-compatible Resin,Resin,100,190.36
10320,Fortus 400mc,4,Generic Standard ABS,ABS/PLA,175,190.4
10320,Fortus 400mc,4,Generic Standard ABS,ABS/PLA,200,190.4
229493,Form 2,3,Formlabs Standard Resin,Resin,50,191.17
25168,Form 2,3,Formlabs Standard Resin,Resin,25,192
ara3d,ProX 800,7,3D Systems Accura 25,Resin,100,192.02
ara3d,ProX 800,7,3D Systems Accura 25,Resin,50,192.5
ara3d,ProX 950,7,3D Systems Accura 25,Resin,50,192.5
138346,ProX 500,14,3D Systems DuraForm ProX PA,Nylon,100,192.93
fablabinc,Fortus 400mc,5,Generic Standard PEI (ULTEM),PET,250,192.93
32295,Form 2,2,Formlabs Dental SG Resin,Resin,25,193.04
mt-vision,Form 2,3,Formlabs High Temp Resin,Resin,100,193.13
25938,Dimension 1200,5,Generic Standard ABS,ABS/PLA,300,193.26
25938,Dimension Elite,5,Generic Standard ABS,ABS/PLA,200,193.26
110290,Makergear M2,2,Generic Standard PLA,ABS/PLA,150,193.5
150736,Form 2,1,Formlabs Standard Resin,Resin,25,193.51
143360,Ultimaker 2+,4,Generic Standard PLA,ABS/PLA,75,194.44
shop3d,Form 2,3,Generic Castable resin,Resin,25,194.47
64491,Projet 7000,5,3D Systems VisiJet SL Clear,Resin,25,194.6
mt-vision,Form 2,3,Formlabs Flexible Resin,Resin,50,194.63
186078,Formlabs 2,10,Formlabs Tough Resin,Resin,25,194.81
186078,Formlabs 2,10,Formlabs Durable Resin,Resin,25,194.81
163489,Form 2,2,Generic Castable resin,Resin,50,195
175504,Form 2,2,Formlabs Standard Resin,Resin,100,196.4
112221,Form 2,1,Formlabs Tough Resin,Resin,50,197.3
149279,FlashForge Dreamer,3,Generic Woodfill PLA,ABS/PLA Filled,100,198
111268,Objet30,2,Stratasys VeroClear (RGD810),Resin,10,198.75
northernlayers,Form 2,2,Formlabs Standard Resin,Resin,100,198.87
19836,ProX 800,5,3D Systems Accura Bluestone,Resin,50,199.01
9233,Objet Eden333,4,Stratasys VeroClear (RGD810),Resin,100,199.12
obsessivelygeek,Objet Connex500,3,Stratasys TangoBlack Plus (FLX980),Resin,25,199.33
90787,Fortus 250MC,5,Generic Standard ABS,ABS/PLA,250,200
